,Metadata_Col,Metadata_Row,Metadata_Well,Metadata_perturbation_id,Metadata_perturbation_type,QC_cell_count,QC_cell_count_cov,QC_cov_failed,QC_position_effect
978,5,AA,AA05,pert_0773,trt,1453,1.532683933221214,TRUE,0.2151898734177215
979,43,B,B43,pert_0774,trt,1332,0.8332396099921267,FALSE,0.1746031746031746
980,3,AB,AB03,pert_0775,trt,1532,0.6932781233895176,FALSE,0.3924050632911392
981,13,AE,AE13,pert_0776,trt,1652,0.9081496504636056,FALSE,0.4177215189873418
982,11,D,D11,pert_0777,trt,1308,-0.830304518,FALSE,0.087301587
983,35,M,M35,pert_0778,trt,1509,0.9152203074128192,FALSE,0.1518987341772152
984,11,C,C11,pert_0779,trt,1462,1.0601482987169066,TRUE,0.055555556
985,2,V,V02,pert_0780,trt,1426,-0.489194097,FALSE,0.379746835
986,4,S,S04,pert_0781,trt,1393,0.27531818613115483,FALSE,0.1645569620253164
987,44,U,U44,pert_0782,trt,1700,-0.222751298,FALSE,0.1645569620253164
988,38,AD,AD38,pert_0783,trt,1675,0.8872598605409072,FALSE,0.1645569620253164
989,17,B,B17,pert_0784,trt,1393,2.0387749619694038,TRUE,0.1507936507936507
990,44,K,K44,pert_0785,trt,1535,1.8914450089499306,TRUE,0.075949367
991,19,AE,AE19,pert_0786,trt,1715,-0.609783266,FALSE,0.4177215189873418
992,2,C,C02,pert_0787,trt,1534,0.32192634333265563,FALSE,0.2142857142857142
993,3,G,G03,pert_0788,trt,1408,1.130453566470929,TRUE,0.2278481012658227
994,46,K,K46,pert_0789,trt,1289,0.5310840092339917,FALSE,0.1518987341772152
995,46,J,J46,pert_0790,trt,1388,1.2322862851703902,TRUE,0.037974684
996,21,AE,AE21,pert_0791,trt,1500,0.5882455141217553,FALSE,0.5063291139240507
997,3,Z,Z03,pert_0792,trt,1183,1.1315060449983874,TRUE,0.2278481012658227
998,27,C,C27,pert_0793,trt,1347,0.8580782961472774,FALSE,0.1269841269841269
999,3,E,E03,pert_0794,trt,1638,-1.996585274,FALSE,0.1587301587301587
1000,19,R,R19,pert_0795,trt,810,0.34090830038753483,FALSE,0.037974684
1001,19,C,C19,pert_0796,trt,1387,0.14430739533070946,FALSE,0.1587301587301587
1002,37,AD,AD37,pert_0797,trt,1533,-1.292844139,FALSE,0.240506329
1003,17,C,C17,pert_0798,trt,563,0.9898638764593501,FALSE,0.079365079
1004,4,D,D04,pert_0799,trt,1591,-0.441770629,FALSE,0.095238095
1005,19,L,L19,pert_0800,trt,1676,-0.024187135,FALSE,0.1265822784810126
1006,47,V,V47,pert_0801,trt,1513,0.9269251423909446,FALSE,0.3291139240506329
1007,15,AC,AC15,pert_0802,trt,1729,0.6630718592199208,FALSE,0.2784810126582278
1008,18,W,W18,pert_0803,trt,1346,0.11493529502520895,FALSE,0.1012658227848101
1009,23,B,B23,pert_0804,trt,1421,1.827991013919416,TRUE,0.1984126984126984
1010,3,M,M03,pert_0805,trt,1490,-1.105525933,FALSE,0.2151898734177215
1011,11,O,O11,pert_0806,trt,1552,0.21511103096460746,FALSE,0.050632911
1012,2,W,W02,pert_0807,trt,1650,0.8948082453610172,FALSE,0.3924050632911392
1013,13,D,D13,pert_0808,trt,1317,0.6958529994114784,FALSE,0.079365079
1014,38,D,D38,pert_0809,trt,1629,1.1920795101890347,TRUE,0.119047619
1015,45,S,S45,pert_0810,trt,1390,-0.244484212,FALSE,0.037974684
1016,2,E,E02,pert_0811,trt,1394,0.4293818452929603,FALSE,0.2619047619047619
1017,46,Q,Q46,pert_0812,trt,1530,-1.320206935,FALSE,0.1518987341772152
1018,11,L,L11,pert_0813,trt,1433,1.295448745859759,TRUE,0.1392405063291139
1019,34,AC,AC34,pert_0814,trt,1455,0.071505764,FALSE,0.1139240506329113
1020,44,AD,AD44,pert_0815,trt,1417,1.6638318417734992,TRUE,0.1139240506329113
1021,44,T,T44,pert_0816,trt,1496,0.46579972530992086,FALSE,0.1012658227848101
1022,22,AE,AE22,pert_0817,trt,1499,-0.925582963,FALSE,0.379746835
1023,47,S,S47,pert_0818,trt,1653,-0.395532565,FALSE,0.189873418
1024,45,B,B45,pert_0819,trt,1037,-0.169680564,FALSE,0.1825396825396825
1025,45,K,K45,pert_0820,trt,1279,0.4095763122060237,FALSE,0.189873418
1026,33,AD,AD33,pert_0821,trt,1480,-0.482546477,FALSE,0.3291139240506329
1027,46,C,C46,pert_0822,trt,629,0.6124350032455396,FALSE,0.087301587
1028,37,J,J37,pert_0822,trt,337,0.819708906,FALSE,0.075949367
1029,19,T,T19,pert_0822,trt,350,-0.329592238,FALSE,0.063291139
1030,4,AC,AC04,pert_0822,trt,443,-2.031251697,FALSE,0.2151898734177215
1031,7,AE,AE07,pert_0823,trt,1533,1.7924886549466346,TRUE,0.2911392405063291
1032,17,O,O17,pert_0824,trt,1593,-0.31818447,FALSE,0.075949367
1033,39,B,B39,pert_0825,trt,1549,0.9901349333017609,FALSE,0.1746031746031746
1034,47,Z,Z47,pert_0826,trt,1282,2.218653708124545,TRUE,0.1518987341772152
1035,45,Q,Q45,pert_0827,trt,1458,0.768389399,FALSE,0.1518987341772152
1036,8,C,C08,pert_0828,trt,1722,0.32220740056801445,FALSE,0.071428571
1037,41,B,B41,pert_0829,trt,1381,-0.010597866,FALSE,0.1984126984126984
1038,44,P,P44,pert_0830,trt,1691,1.0842341320176951,TRUE,0.088607595
1039,21,C,C21,pert_0831,trt,1333,-0.60138238,FALSE,0.1746031746031746
1040,46,T,T46,pert_0832,trt,1528,-0.965099701,FALSE,0.1392405063291139
1041,12,O,O12,pert_0833,trt,1413,0.20416072331965635,FALSE,0.1265822784810126
1042,47,J,J47,pert_0834,trt,1251,-1.010957135,FALSE,0.2151898734177215
1043,3,S,S03,pert_0835,trt,1432,0.3309312615447006,FALSE,0.240506329
1044,4,M,M04,pert_0836,trt,1571,0.6372370474380293,FALSE,0.240506329
1045,26,C,C26,pert_0837,trt,1539,-1.59270433,FALSE,0.1666666666666666
1046,22,I,I22,pert_0838,trt,1383,-0.082667768,FALSE,0.1012658227848101
1047,7,C,C07,pert_0839,trt,1511,0.39684474379407797,FALSE,0.2063492063492063
1048,46,R,R46,pert_0840,trt,1360,-0.514909867,FALSE,0.1392405063291139
1049,9,C,C09,pert_0841,trt,1541,1.246473351654337,TRUE,0.1428571428571428
1050,3,H,H03,pert_0842,trt,1493,-0.571535497,FALSE,0.1139240506329113
1051,27,D,D27,pert_0843,trt,1565,-0.483072879,FALSE,0.095238095
1052,44,M,M44,pert_0844,trt,1517,0.6118409955630402,FALSE,0.075949367
1053,46,AE,AE46,pert_0845,trt,1460,-0.804327363,FALSE,0.3291139240506329
1054,29,B,B29,pert_0846,trt,1499,-0.431966433,FALSE,0.1746031746031746
1055,16,D,D16,pert_0847,trt,1479,-0.76715983,FALSE,0.087301587
1056,38,AC,AC38,pert_0848,trt,1718,0.299511683,FALSE,0.189873418
1057,12,AE,AE12,pert_0849,trt,1610,0.5363648602341686,FALSE,0.3037974683544304
1058,47,Q,Q47,pert_0850,trt,1411,0.7434466671618837,FALSE,0.2658227848101265
1059,44,E,E44,pert_0851,trt,1490,0.055526376,FALSE,0.1269841269841269
1060,38,B,B38,pert_0852,trt,1447,0.11370983096040481,FALSE,0.1746031746031746
1061,10,AD,AD10,pert_0853,trt,1554,1.0468963081709959,TRUE,0.1265822784810126
1062,30,B,B30,pert_0854,trt,1459,1.0331435829962785,TRUE,0.1666666666666666
1063,31,D,D31,pert_0855,trt,1458,-0.254797421,FALSE,0.063492063
1064,46,S,S46,pert_0856,trt,1414,0.45376621407542533,FALSE,0.2658227848101265
1065,22,Q,Q22,pert_0857,trt,1463,-0.12438042,FALSE,0.050632911
1066,46,G,G46,pert_0858,trt,1400,-0.689733301,FALSE,0.2025316455696202
1067,26,AD,AD26,pert_0859,trt,1518,-1.22383469,FALSE,0.1012658227848101
1068,34,B,B34,pert_0860,trt,1641,-0.452070259,FALSE,0.1825396825396825
1069,17,U,U17,pert_0861,trt,1590,0.015549959,FALSE,0.075949367
1070,39,AD,AD39,pert_0862,trt,1631,0.29697352959565765,FALSE,0.1772151898734177
1071,3,AD,AD03,pert_0863,trt,1657,-0.095965323,FALSE,0.3544303797468354
1072,21,AC,AC21,pert_0864,trt,1604,0.525049631,FALSE,0.2658227848101265
1073,34,T,T34,pert_0865,trt,1309,0.3781469593892652,FALSE,0.037974684
1074,15,D,D15,pert_0866,trt,1476,-0.23850992,FALSE,0.1507936507936507
1075,3,L,L03,pert_0867,trt,1336,-0.998263733,FALSE,0.1392405063291139
1076,6,D,D06,pert_0868,trt,1503,-0.989317935,FALSE,0.1269841269841269
1077,45,F,F45,pert_0869,trt,1326,-0.347545608,FALSE,0.1428571428571428
1078,7,AC,AC07,pert_0870,trt,1880,-0.400956207,FALSE,0.2151898734177215
1079,32,B,B32,pert_0871,trt,1419,-0.91031553,FALSE,0.1349206349206349
1080,17,D,D17,pert_0872,trt,1377,-0.243359516,FALSE,0.03968254
1081,39,AE,AE39,pert_0873,trt,1485,1.4337490847174243,TRUE,0.2531645569620253
1082,46,F,F46,pert_0874,trt,1474,-1.151761129,FALSE,0.087301587
1083,2,J,J02,pert_0875,trt,1241,1.2097787817003247,TRUE,0.2911392405063291
1084,37,B,B37,pert_0876,trt,1614,-0.125689176,FALSE,0.1269841269841269
1085,8,AC,AC08,pert_0877,trt,1184,-0.382703968,FALSE,0.1012658227848101
1086,26,B,B26,pert_0878,trt,1457,-0.202384364,FALSE,0.095238095
1087,45,P,P45,pert_0879,trt,1451,-0.072002135,FALSE,0.1012658227848101
1088,12,C,C12,pert_0880,trt,1493,0.6518094103548296,FALSE,0.1666666666666666
1089,30,AE,AE30,pert_0881,trt,1222,0.7210180764192857,FALSE,0.2658227848101265
1090,2,R,R02,pert_0882,trt,1518,-0.528308038,FALSE,0.3544303797468354
1091,41,AE,AE41,pert_0883,trt,1398,0.5956030874531959,FALSE,0.2151898734177215
1092,8,B,B08,pert_0884,trt,1522,0.4502529642097874,FALSE,0.119047619
1093,47,N,N47,pert_0885,trt,1523,-1.006298293,FALSE,0.2531645569620253
1094,31,AC,AC31,pert_0886,trt,1735,1.6121755301574758,TRUE,0.2658227848101265
1095,37,AE,AE37,pert_0887,trt,1513,-0.016795572,FALSE,0.2784810126582278
1096,26,Q,Q26,pert_0888,trt,1427,0.1305840033826509,FALSE,0.2025316455696202
1097,45,C,C45,pert_0889,trt,1343,-0.687376406,FALSE,0.1825396825396825
1098,46,U,U46,pert_0890,trt,1501,1.0051221960796801,TRUE,0.1139240506329113
1099,4,J,J04,pert_0891,trt,1747,-0.196902562,FALSE,0.1265822784810126
1100,13,W,W13,pert_0892,trt,1523,1.742165954651554,TRUE,0.1139240506329113
1101,33,J,J33,pert_0893,trt,1529,-0.004125243,FALSE,0.1518987341772152
1102,46,Z,Z46,pert_0894,trt,1293,-0.831146737,FALSE,0.075949367
1103,45,G,G45,pert_0895,trt,1357,-1.097236501,FALSE,0.3417721518987341
1104,45,AD,AD45,pert_0896,trt,1427,0.7314205136390558,FALSE,0.2151898734177215
1105,4,O,O04,pert_0897,trt,1494,-1.292375205,FALSE,0.075949367
1106,10,AC,AC10,pert_0898,trt,1559,0.023050905,FALSE,0.1012658227848101
1107,7,D,D07,pert_0899,trt,1512,0.5888082485541022,FALSE,0.1031746031746031
1108,8,AE,AE08,pert_0900,trt,1719,-0.571473672,FALSE,0.2911392405063291
1109,33,C,C33,pert_0901,trt,1537,-0.048328543,FALSE,0.095238095
1110,3,U,U03,pert_0902,trt,1563,0.58296125,FALSE,0.1012658227848101
1111,20,AD,AD20,pert_0903,trt,1403,-1.693652642,FALSE,0.3544303797468354
1112,22,AC,AC22,pert_0904,trt,1503,-0.724434966,FALSE,0.2025316455696202
1113,3,D,D03,pert_0905,trt,1522,0.14919058630137702,FALSE,0.119047619
1114,29,I,I29,pert_0906,trt,1434,0.2311348219749074,FALSE,0.1139240506329113
1115,41,AC,AC41,pert_0907,trt,1402,-0.922232176,FALSE,0.2658227848101265
1116,6,AA,AA06,pert_0908,trt,1489,0.017302018,FALSE,0.189873418
1117,46,D,D46,pert_0909,trt,1321,0.28383347407750753,FALSE,0.1666666666666666
1118,43,T,T43,pert_0910,trt,1547,-1.091219157,FALSE,0.2658227848101265
1119,47,D,D47,pert_0911,trt,1423,0.727123301,FALSE,0.2301587301587301
1120,40,S,S40,pert_0912,trt,1560,0.670048655,FALSE,0.063291139
1121,41,S,S41,pert_0913,trt,1665,0.309478029,FALSE,0.1392405063291139
1122,42,L,L42,pert_0914,trt,1155,-0.016479771,FALSE,0.063291139
1123,16,B,B16,pert_0915,trt,1460,0.6599637015479568,FALSE,0.1349206349206349
1124,12,AD,AD12,pert_0916,trt,1415,-0.766107241,FALSE,0.189873418
1125,43,X,X43,pert_0917,trt,1409,-1.762184509,FALSE,0.063291139
1126,38,E,E38,pert_0918,trt,1471,-1.491781595,FALSE,0.1349206349206349
1127,7,K,K07,pert_0919,trt,1607,-0.024047269,FALSE,0.1265822784810126
1128,4,B,B04,pert_0920,trt,1561,0.094806831,FALSE,0.119047619
1129,8,Q,Q08,pert_0921,trt,1462,-0.624338389,FALSE,0.189873418
1130,23,Y,Y23,pert_0922,trt,1646,0.8496529183165321,FALSE,0.1139240506329113
1131,39,I,I39,pert_0923,trt,1250,1.0157163645109275,TRUE,0.2025316455696202
1132,39,J,J39,pert_0924,trt,1392,0.48576873619176153,FALSE,0.1645569620253164
1133,7,N,N07,pert_0925,trt,1485,0.5405751978308417,FALSE,0.088607595
1134,39,V,V39,pert_0926,trt,1568,2.422944818596708,TRUE,0.088607595
1135,5,O,O05,pert_0927,trt,1485,0.616569443,FALSE,0.1645569620253164
1136,33,AA,AA33,pert_0928,trt,1632,-0.375410083,FALSE,0.189873418
1137,28,Y,Y28,pert_0929,trt,1469,-0.443319388,FALSE,0.075949367
1138,27,F,F27,pert_0930,trt,1439,-0.834233617,FALSE,0.079365079
1139,39,S,S39,pert_0931,trt,1424,1.224358659128934,TRUE,0.1012658227848101
1140,32,F,F32,pert_0932,trt,1689,-0.402773604,FALSE,0.087301587
1141,12,B,B12,pert_0933,control,1493,1.3375614163809428,TRUE,0.1111111111111111
1142,24,B,B24,pert_0933,control,1337,0.4934155621360973,FALSE,0.1111111111111111
1143,35,B,B35,pert_0933,control,1441,1.0829921269426956,TRUE,0.238095238
1144,44,B,B44,pert_0933,control,1240,-1.118892265,FALSE,0.1031746031746031
1145,4,C,C04,pert_0933,control,1551,-2.095435312,FALSE,0.119047619
1146,18,C,C18,pert_0933,control,1367,1.8006426654904402,TRUE,0.063492063
1147,31,C,C31,pert_0933,control,1141,2.2343710824919456,TRUE,0.1825396825396825
1148,39,C,C39,pert_0933,control,1303,-0.399285638,FALSE,0.1269841269841269
1149,2,D,D02,pert_0933,control,1681,0.008225882,FALSE,0.1587301587301587
1150,9,D,D09,pert_0933,control,1455,1.2769279539331941,TRUE,0.095238095
1151,21,D,D21,pert_0933,control,1455,-0.727086401,FALSE,0.071428571
1152,36,D,D36,pert_0933,control,1526,0.27078914925080283,FALSE,0.1587301587301587
1153,6,E,E06,pert_0933,control,1603,0.7285937882328624,FALSE,0.119047619
1154,14,E,E14,pert_0933,control,1658,1.0388918051199194,TRUE,0.023809524
1155,29,E,E29,pert_0933,control,1298,-0.904806336,FALSE,0.1269841269841269
1156,43,E,E43,pert_0933,control,1426,0.9523263503011842,FALSE,0.1507936507936507
1157,45,E,E45,pert_0933,control,1321,-0.253909878,FALSE,0.2142857142857142
1158,47,E,E47,pert_0933,control,1233,-0.038785505,FALSE,0.2619047619047619
1159,11,F,F11,pert_0933,control,1437,0.5838942740100004,FALSE,0.095238095
1160,24,F,F24,pert_0933,control,1718,1.5711545749344085,TRUE,0.03968254
1161,41,F,F41,pert_0933,control,1207,-0.446902119,FALSE,0.119047619
1162,4,G,G04,pert_0933,control,1629,0.7714567441190229,FALSE,0.1772151898734177
1163,8,G,G08,pert_0933,control,1309,0.1058493657287169,FALSE,0.037974684
1164,19,G,G19,pert_0933,control,1449,-0.210183247,FALSE,0.189873418
1165,33,G,G33,pert_0933,control,1715,0.9105577939857703,FALSE,0.1518987341772152
1166,13,H,H13,pert_0933,control,1587,0.8188425177683059,FALSE,0.1518987341772152
1167,27,H,H27,pert_0933,control,1475,-1.097221174,FALSE,0.2025316455696202
1168,46,H,H46,pert_0933,control,1380,1.3503230522032437,TRUE,0.063291139
1169,5,I,I05,pert_0933,control,1386,0.024923046369115617,FALSE,0.1392405063291139
1170,9,I,I09,pert_0933,control,1460,0.6915606845639792,FALSE,0.1518987341772152
1171,16,I,I16,pert_0933,control,1690,-0.863951281,FALSE,0.025316456
1172,23,I,I23,pert_0933,control,1396,1.1966718109979162,TRUE,0.1139240506329113
1173,30,I,I30,pert_0933,control,1507,0.3870519643263287,FALSE,0.1139240506329113
1174,42,I,I42,pert_0933,control,1434,0.19347416355262476,FALSE,0.2151898734177215
1175,12,J,J12,pert_0933,control,1509,0.5892047365984538,FALSE,0.1772151898734177
1176,35,J,J35,pert_0933,control,1566,0.029610170276960734,FALSE,0.1518987341772152
1177,40,J,J40,pert_0933,control,1464,-0.85370026,FALSE,0.1518987341772152
1178,44,J,J44,pert_0933,control,1272,0.8065032930466581,FALSE,0.075949367
1179,3,K,K03,pert_0933,control,1396,1.209512563798835,TRUE,0.1392405063291139
1180,19,K,K19,pert_0933,control,1434,1.0093374266517863,TRUE,0.1139240506329113
1181,27,K,K27,pert_0933,control,1505,1.3301527147201049,TRUE,0.063291139
1182,38,K,K38,pert_0933,control,1419,-1.156847031,FALSE,0.1392405063291139
1183,7,L,L07,pert_0933,control,1557,1.3660200360469654,TRUE,0.1518987341772152
1184,14,L,L14,pert_0933,control,1607,1.1063003016285704,TRUE,0.1139240506329113
1185,32,L,L32,pert_0933,control,1489,1.1039253668702524,TRUE,0.2025316455696202
1186,12,M,M12,pert_0933,control,1588,-0.44203007,FALSE,0.1645569620253164
1187,24,M,M24,pert_0933,control,1509,-2.377297996,FALSE,0.050632911
1188,36,M,M36,pert_0933,control,1560,0.40346826922050455,FALSE,0.1518987341772152
1189,5,N,N05,pert_0933,control,1115,-0.00191358,FALSE,0.1139240506329113
1190,16,N,N16,pert_0933,control,1493,-0.631035539,FALSE,0.1139240506329113
1191,28,N,N28,pert_0933,control,1433,0.4576912472227481,FALSE,0.1139240506329113
1192,39,N,N39,pert_0933,control,1471,0.39042202135848114,FALSE,0.1265822784810126
1193,43,N,N43,pert_0933,control,1504,-1.551598954,FALSE,0.088607595
1194,2,O,O02,pert_0933,control,1383,1.1701090256436166,TRUE,0.379746835
1195,10,O,O10,pert_0933,control,1529,-0.834885809,FALSE,0.1139240506329113
1196,21,O,O21,pert_0933,control,1573,-0.636554519,FALSE,0.050632911
1197,34,O,O34,pert_0933,control,1620,-0.376973478,FALSE,0.063291139
1198,45,O,O45,pert_0933,control,1345,-1.723268385,FALSE,0.2025316455696202
1199,4,P,P04,pert_0933,control,1380,2.4423020235050954,TRUE,0.1392405063291139
1200,8,P,P08,pert_0933,control,1692,-0.224695082,FALSE,0.2025316455696202
1201,14,P,P14,pert_0933,control,1287,1.314513534085088,TRUE,0.1139240506329113
1202,26,P,P26,pert_0933,control,1565,-1.093502853,FALSE,0.1012658227848101
1203,41,P,P41,pert_0933,control,1371,-0.668516778,FALSE,0.088607595
1204,6,Q,Q06,pert_0933,control,1536,1.891799266401364,TRUE,0.2025316455696202
1205,12,Q,Q12,pert_0933,control,1544,0.020618236090081257,FALSE,0.1518987341772152
1206,23,Q,Q23,pert_0933,control,1556,1.2134379733483511,TRUE,0.088607595
1207,38,Q,Q38,pert_0933,control,1535,0.8569364477877897,FALSE,0.1645569620253164
1208,10,R,R10,pert_0933,control,1468,0.082254575,FALSE,0.088607595
1209,18,R,R18,pert_0933,control,1478,-0.608104643,FALSE,0.2278481012658227
1210,29,R,R29,pert_0933,control,1524,0.042165442,FALSE,0.1518987341772152
1211,47,R,R47,pert_0933,control,1413,-0.793269621,FALSE,0.2025316455696202
1212,15,S,S15,pert_0933,control,1476,-0.580182907,FALSE,0.1012658227848101
1213,25,S,S25,pert_0933,control,1310,-0.558267381,FALSE,0.1645569620253164
1214,35,S,S35,pert_0933,control,1495,-0.019121012,FALSE,0.1139240506329113
1215,42,S,S42,pert_0933,control,1552,-2.035768378,FALSE,0.1645569620253164
1216,3,T,T03,pert_0933,control,1439,0.4293870364185377,FALSE,0.2278481012658227
1217,9,T,T09,pert_0933,control,1539,0.13121996296946656,FALSE,0.1012658227848101
1218,12,T,T12,pert_0933,control,1494,1.1048905685503394,TRUE,0.1139240506329113
1219,21,T,T21,pert_0933,control,1609,-1.053914244,FALSE,0.1645569620253164
1220,31,T,T31,pert_0933,control,1642,-0.410869494,FALSE,0.1265822784810126
1221,40,T,T40,pert_0933,control,1660,0.28315673443467543,FALSE,0.1772151898734177
1222,14,U,U14,pert_0933,control,1516,0.12754436982019257,FALSE,0.1265822784810126
1223,26,U,U26,pert_0933,control,1442,0.4832328464313938,FALSE,0.1518987341772152
1224,38,U,U38,pert_0933,control,1486,-0.475120284,FALSE,0.1518987341772152
1225,7,V,V07,pert_0933,control,1561,0.11861273093617053,FALSE,0.189873418
1226,10,V,V10,pert_0933,control,1444,0.42746364228846856,FALSE,0.1012658227848101
1227,23,V,V23,pert_0933,control,1548,-1.931203589,FALSE,0.1772151898734177
1228,33,V,V33,pert_0933,control,1472,1.6204899774199777,TRUE,0.1012658227848101
1229,17,W,W17,pert_0933,control,1638,-0.695349257,FALSE,0.1772151898734177
1230,29,W,W29,pert_0933,control,1520,0.2401559072075519,FALSE,0.1392405063291139
1231,44,W,W44,pert_0933,control,1535,0.4682603881061414,FALSE,0.1518987341772152
1232,5,X,X05,pert_0933,control,1553,-0.176893208,FALSE,0.1772151898734177
1233,20,X,X20,pert_0933,control,1441,1.2337316625801948,TRUE,0.1645569620253164
1234,36,X,X36,pert_0933,control,1577,-0.68188884,FALSE,0.1392405063291139
1235,39,X,X39,pert_0933,control,1608,0.14293201732317723,FALSE,0.1645569620253164
1236,12,Y,Y12,pert_0933,control,1560,-0.442357396,FALSE,0.1772151898734177
1237,26,Y,Y26,pert_0933,control,1458,-0.038115463,FALSE,0.1265822784810126
1238,42,Y,Y42,pert_0933,control,1565,-1.266596368,FALSE,0.088607595
1239,46,Y,Y46,pert_0933,control,1559,-1.870992518,FALSE,0.1139240506329113
1240,4,Z,Z04,pert_0933,control,1831,-0.418165841,FALSE,0.1139240506329113
1241,8,Z,Z08,pert_0933,control,1569,0.062302316,FALSE,0.2278481012658227
1242,17,Z,Z17,pert_0933,control,1484,-0.055392832,FALSE,0.1518987341772152
1243,32,Z,Z32,pert_0933,control,1548,0.6867580211325803,FALSE,0.1265822784810126
1244,14,AA,AA14,pert_0933,control,1504,-0.42240992,FALSE,0.1265822784810126
1245,28,AA,AA28,pert_0933,control,1504,0.094690411,FALSE,0.1645569620253164
1246,41,AA,AA41,pert_0933,control,1593,-0.321134321,FALSE,0.1518987341772152
1247,2,AB,AB02,pert_0933,control,1796,0.822846753,FALSE,0.2784810126582278
1248,6,AB,AB06,pert_0933,control,1497,-0.869807244,FALSE,0.2278481012658227
1249,20,AB,AB20,pert_0933,control,1391,-2.345878899,FALSE,0.2531645569620253
1250,37,AB,AB37,pert_0933,control,1666,1.0508658601396057,TRUE,0.2531645569620253
1251,45,AB,AB45,pert_0933,control,1537,-1.205567383,FALSE,0.2151898734177215
1252,47,AB,AB47,pert_0933,control,1474,-1.048128349,FALSE,0.3037974683544304
1253,12,AC,AC12,pert_0933,control,1622,-1.389906836,FALSE,0.1518987341772152
1254,24,AC,AC24,pert_0933,control,1633,1.9411424544039582,TRUE,0.1392405063291139
1255,39,AC,AC39,pert_0933,control,1597,-0.130597478,FALSE,0.2025316455696202
1256,4,AD,AD04,pert_0933,control,1446,-2.295872109,FALSE,0.1518987341772152
1257,18,AD,AD18,pert_0933,control,1430,-0.86972869,FALSE,0.4050632911392405
1258,31,AD,AD31,pert_0933,control,1598,-0.039049301,FALSE,0.2278481012658227
1259,43,AD,AD43,pert_0933,control,1494,0.8807424263517174,FALSE,0.1139240506329113
1260,9,AE,AE09,pert_0933,control,1481,-0.360842682,FALSE,0.3670886075949367
1261,27,AE,AE27,pert_0933,control,1611,-1.443394755,FALSE,0.3544303797468354
1262,35,AE,AE35,pert_0933,control,1478,1.1076867602585851,TRUE,0.4430379746835443
1263,43,C,C43,pert_0934,trt,1371,0.751873325,FALSE,0.1269841269841269
1264,14,AE,AE14,pert_0935,trt,1473,-0.592297719,FALSE,0.3670886075949367
1265,23,D,D23,pert_0936,trt,1429,-0.129144689,FALSE,0.047619048
1266,43,W,W43,pert_0937,trt,1515,-0.373905445,FALSE,0.088607595
1267,37,G,G37,pert_0938,trt,1347,-0.139987997,FALSE,0.063291139
1268,35,E,E35,pert_0939,trt,1549,0.28863886835402014,FALSE,0.1428571428571428
1269,9,X,X09,pert_0940,trt,1461,-0.951511326,FALSE,0.2278481012658227
1270,34,AB,AB34,pert_0941,trt,1484,-0.19902105,FALSE,0.2025316455696202
1271,38,Y,Y38,pert_0942,trt,1822,-1.675763188,FALSE,0.2151898734177215
1272,23,AB,AB23,pert_0943,trt,1445,-1.604926845,FALSE,0.2278481012658227
1273,46,N,N46,pert_0944,trt,1404,1.8102723889677284,TRUE,0.1012658227848101
1274,21,Y,Y21,pert_0945,trt,1718,-0.25274262,FALSE,0.2151898734177215
1275,33,Z,Z33,pert_0946,trt,1581,-0.51747677,FALSE,0.1772151898734177
1276,8,O,O08,pert_0947,trt,1492,-1.690365436,FALSE,0.1645569620253164
1277,42,Z,Z42,pert_0948,trt,1499,-0.195646712,FALSE,0.2658227848101265
1278,39,P,P39,pert_0949,trt,1364,0.8122883278879234,FALSE,0.1265822784810126
1279,10,Z,Z10,pert_0950,trt,1463,-0.874983269,FALSE,0.1265822784810126
1280,40,H,H40,pert_0951,trt,1513,0.9026770755900594,FALSE,0.240506329
1281,9,AB,AB09,pert_0952,trt,1475,0.5530684670801522,FALSE,0.2151898734177215
1282,2,L,L02,pert_0953,trt,1698,0.5493766144504788,FALSE,0.3544303797468354
1283,39,R,R39,pert_0954,trt,1411,-1.389650905,FALSE,0.1772151898734177
1284,47,AA,AA47,pert_0955,trt,1341,-2.050028728,FALSE,0.2911392405063291
1285,9,AA,AA09,pert_0956,trt,1577,0.6361995386594294,FALSE,0.075949367
1286,7,AD,AD07,pert_0957,trt,1681,0.4076096548274129,FALSE,0.2658227848101265
1287,22,F,F22,pert_0958,trt,1485,1.5299557344758692,TRUE,0.031746032
1288,42,J,J42,pert_0959,trt,1463,-1.206679921,FALSE,0.240506329
1289,34,AE,AE34,pert_0960,trt,1500,1.5909648279358475,TRUE,0.2911392405063291
1290,9,B,B09,pert_0961,trt,1322,-0.907565791,FALSE,0.1587301587301587
1291,4,W,W04,pert_0962,trt,1344,0.965085051,FALSE,0.1772151898734177
1292,33,B,B33,pert_0963,trt,1380,1.765371169513901,TRUE,0.1904761904761904
1293,11,AD,AD11,pert_0964,trt,1539,-0.947910209,FALSE,0.2911392405063291
1294,47,K,K47,pert_0965,trt,1459,0.2874786378091272,FALSE,0.2658227848101265
1295,10,C,C10,pert_0966,trt,1298,-0.47905534,FALSE,0.1428571428571428
1296,5,U,U05,pert_0967,trt,1546,-0.576092937,FALSE,0.2025316455696202
1297,43,D,D43,pert_0968,trt,1509,-0.764605679,FALSE,0.1428571428571428
1298,42,C,C42,pert_0969,trt,1315,0.8807840478393311,FALSE,0.1111111111111111
1299,44,I,I44,pert_0970,trt,1016,-0.161291628,FALSE,0.063291139
